client_name,supplier_name,proposal_status,award_status,create_date,project_id,project_name,servicestandard,project_location,project_status,seniority_standard,seniority_level,rate,currency,analysis_days,concept_days,implementation_days,audit_days,total_days,rate_total,proposal_total,supp_perc,supp_total,man_days
ABB Management Holding Ltd,Swisslinx AG,1,submitted,2019-07-05,926,PG IS BuildUp / TSA Exit Strategy and Monitoring Framework,Operations Management,Global,cancelled,Manager,4,1850.0,CHF,60.0,30.0,51.0,,141.0,260850.0,2336400.0,0.0,0.0,1475.0
ABB Management Holding Ltd,Swisslinx AG,1,submitted,2019-07-05,926,PG IS BuildUp / TSA Exit Strategy and Monitoring Framework,Operations Management,Global,cancelled,Consultant,2,1200.0,CHF,30.0,30.0,50.0,,110.0,132000.0,2336400.0,0.0,0.0,1475.0
ABB Management Holding Ltd,Swisslinx AG,1,submitted,2019-07-05,926,PG IS BuildUp / TSA Exit Strategy and Monitoring Framework,Operations Management,Global,cancelled,Manager,4,1850.0,CHF,40.0,30.0,50.0,,120.0,222000.0,2336400.0,0.0,0.0,1475.0
ABB Management Holding Ltd,Swisslinx AG,1,submitted,2019-07-05,926,PG IS BuildUp / TSA Exit Strategy and Monitoring Framework,Operations Management,Global,cancelled,Senior Consultant,3,1350.0,CHF,30.0,30.0,50.0,,110.0,148500.0,2336400.0,0.0,0.0,1475.0
ABB Management Holding Ltd,Swisslinx AG,1,submitted,2019-07-05,926,PG IS BuildUp / TSA Exit Strategy and Monitoring Framework,Operations Management,Global,cancelled,Consultant,2,1200.0,CHF,30.0,30.0,50.0,,110.0,132000.0,2336400.0,0.0,0.0,1475.0
ABB Management Holding Ltd,Swisslinx AG,1,submitted,2019-07-05,926,PG IS BuildUp / TSA Exit Strategy and Monitoring Framework,Operations Management,Global,cancelled,Senior Consultant,3,1350.0,CHF,30.0,30.0,50.0,,110.0,148500.0,2336400.0,0.0,0.0,1475.0
ABB Management Holding Ltd,Swisslinx AG,1,submitted,2019-07-05,926,PG IS BuildUp / TSA Exit Strategy and Monitoring Framework,Operations Management,Global,cancelled,Manager,4,1850.0,CHF,40.0,30.0,50.0,,120.0,222000.0,2336400.0,0.0,0.0,1475.0
ABB Management Holding Ltd,Swisslinx AG,1,submitted,2019-07-05,926,PG IS BuildUp / TSA Exit Strategy and Monitoring Framework,Operations Management,Global,cancelled,Director,5,2250.0,CHF,60.0,30.0,51.0,,141.0,317250.0,2336400.0,0.0,0.0,1475.0
ABB Management Holding Ltd,Swisslinx AG,1,submitted,2019-07-05,926,PG IS BuildUp / TSA Exit Strategy and Monitoring Framework,Operations Management,Global,cancelled,Manager,4,1850.0,CHF,40.0,30.0,50.0,,120.0,222000.0,2336400.0,0.0,0.0,1475.0
ABB Management Holding Ltd,Swisslinx AG,1,submitted,2019-07-05,926,PG IS BuildUp / TSA Exit Strategy and Monitoring Framework,Operations Management,Global,cancelled,Senior Consultant,3,1350.0,CHF,30.0,30.0,50.0,,110.0,148500.0,2336400.0,0.0,0.0,1475.0
ABB Management Holding Ltd,Swisslinx AG,1,submitted,2019-07-05,926,PG IS BuildUp / TSA Exit Strategy and Monitoring Framework,Operations Management,Global,cancelled,Consultant,2,1200.0,CHF,30.0,30.0,50.0,,110.0,132000.0,2336400.0,0.0,0.0,1475.0
ABB Management Holding Ltd,Swisslinx AG,1,submitted,2019-07-05,926,PG IS BuildUp / TSA Exit Strategy and Monitoring Framework,Operations Management,Global,cancelled,Consultant,2,1200.0,CHF,60.0,30.0,51.0,,141.0,169200.0,2336400.0,0.0,0.0,1475.0
ABB Management Holding Ltd,Elixirr Consulting Ltd,1,submitted,2019-07-05,926,PG IS BuildUp / TSA Exit Strategy and Monitoring Framework,Operations Management,Global,cancelled,Director,5,2451.0,CHF,,,40.0,,40.0,98040.0,802380.0,0.0,0.0,480.0
ABB Management Holding Ltd,Elixirr Consulting Ltd,1,submitted,2019-07-05,926,PG IS BuildUp / TSA Exit Strategy and Monitoring Framework,Operations Management,Global,cancelled,Partner,6,2709.0,CHF,,,20.0,,20.0,54180.0,802380.0,0.0,0.0,480.0
ABB Management Holding Ltd,Elixirr Consulting Ltd,1,submitted,2019-07-05,926,PG IS BuildUp / TSA Exit Strategy and Monitoring Framework,Operations Management,Global,cancelled,Senior Consultant,3,1677.0,CHF,,,60.0,,60.0,100620.0,802380.0,0.0,0.0,480.0
ABB Management Holding Ltd,Elixirr Consulting Ltd,1,submitted,2019-07-05,926,PG IS BuildUp / TSA Exit Strategy and Monitoring Framework,Operations Management,Global,cancelled,Manager,4,1999.5,CHF,,,120.0,,120.0,239940.0,802380.0,0.0,0.0,480.0
ABB Management Holding Ltd,Elixirr Consulting Ltd,1,submitted,2019-07-05,926,PG IS BuildUp / TSA Exit Strategy and Monitoring Framework,Operations Management,Global,cancelled,Analyst,1,1290.0,CHF,,,120.0,,120.0,154800.0,802380.0,0.0,0.0,480.0
ABB Management Holding Ltd,Elixirr Consulting Ltd,1,submitted,2019-07-05,926,PG IS BuildUp / TSA Exit Strategy and Monitoring Framework,Operations Management,Global,cancelled,Analyst,1,1290.0,CHF,,,120.0,,120.0,154800.0,802380.0,0.0,0.0,480.0
ABB Management Holding Ltd,Drozak Consulting GmbH,1,submitted,2019-07-05,926,PG IS BuildUp / TSA Exit Strategy and Monitoring Framework,Operations Management,Global,cancelled,Partner,6,2442.0,CHF,6.0,6.0,2.0,,14.0,34188.0,351232.0,0.0,0.0,154.0
ABB Management Holding Ltd,Drozak Consulting GmbH,1,submitted,2019-07-05,926,PG IS BuildUp / TSA Exit Strategy and Monitoring Framework,Operations Management,Global,cancelled,Director,5,2331.0,CHF,20.0,44.0,20.0,,84.0,195804.0,351232.0,0.0,0.0,154.0
ABB Management Holding Ltd,Drozak Consulting GmbH,1,submitted,2019-07-05,926,PG IS BuildUp / TSA Exit Strategy and Monitoring Framework,Operations Management,Global,cancelled,Manager,4,2165.0,CHF,16.0,25.0,15.0,,56.0,121240.0,351232.0,0.0,0.0,154.0
ABB Management Holding Ltd,aPlus consulting gmbh,1,awarded,2019-07-04,923,PG IS BuildUp / Change Management Framework and Implementation,Change Management & Transformation,Global,completed,Director,5,1700.0,CHF,20.0,50.0,65.0,,135.0,229500.0,229500.0,0.0,0.0,135.0
ABB Management Holding Ltd,aPlus consulting gmbh,1,awarded,2019-07-08,927,PG IS BuildUp / Detailed Service Model & Procedures,Organization Design & Development,Global,completed,Director,5,1800.0,CHF,20.0,60.0,30.0,20.0,130.0,234000.0,887000.0,0.0,0.0,500.0
ABB Management Holding Ltd,aPlus consulting gmbh,1,awarded,2019-07-08,927,PG IS BuildUp / Detailed Service Model & Procedures,Organization Design & Development,Global,completed,Director,5,1950.0,CHF,20.0,40.0,50.0,20.0,130.0,253500.0,887000.0,0.0,0.0,500.0
ABB Management Holding Ltd,aPlus consulting gmbh,1,awarded,2019-07-08,927,PG IS BuildUp / Detailed Service Model & Procedures,Organization Design & Development,Global,completed,Director,5,1800.0,CHF,10.0,55.0,35.0,10.0,110.0,198000.0,887000.0,0.0,0.0,500.0
ABB Management Holding Ltd,aPlus consulting gmbh,1,awarded,2019-07-08,927,PG IS BuildUp / Detailed Service Model & Procedures,Organization Design & Development,Global,completed,Manager,4,1550.0,CHF,20.0,60.0,30.0,20.0,130.0,201500.0,887000.0,0.0,0.0,500.0
ABB Management Holding Ltd,Elixirr Consulting Ltd,1,awarded,2019-07-04,925,PG IS BuildUp / License and Contract Mgmt Framework,IT Strategy,Global,completed,Partner,6,2709.0,CHF,15.0,,,,15.0,40635.0,550830.0,0.0,0.0,315.0
ABB Management Holding Ltd,Elixirr Consulting Ltd,1,awarded,2019-07-04,925,PG IS BuildUp / License and Contract Mgmt Framework,IT Strategy,Global,completed,Analyst,1,1290.0,CHF,30.0,,,,30.0,38700.0,550830.0,0.0,0.0,315.0
ABB Management Holding Ltd,Elixirr Consulting Ltd,1,awarded,2019-07-04,925,PG IS BuildUp / License and Contract Mgmt Framework,IT Strategy,Global,completed,Senior Consultant,3,1677.0,CHF,70.0,,,,70.0,117390.0,550830.0,0.0,0.0,315.0
ABB Management Holding Ltd,Elixirr Consulting Ltd,1,awarded,2019-07-04,925,PG IS BuildUp / License and Contract Mgmt Framework,IT Strategy,Global,completed,Analyst,1,1290.0,CHF,70.0,,,,70.0,90300.0,550830.0,0.0,0.0,315.0
ABB Management Holding Ltd,Elixirr Consulting Ltd,1,awarded,2019-07-04,925,PG IS BuildUp / License and Contract Mgmt Framework,IT Strategy,Global,completed,Manager,4,1999.5,CHF,70.0,,,,70.0,139965.0,550830.0,0.0,0.0,315.0
ABB Management Holding Ltd,Elixirr Consulting Ltd,1,awarded,2019-07-04,925,PG IS BuildUp / License and Contract Mgmt Framework,IT Strategy,Global,completed,Senior Consultant,3,1677.0,CHF,30.0,,,,30.0,50310.0,550830.0,0.0,0.0,315.0
ABB Management Holding Ltd,Elixirr Consulting Ltd,1,awarded,2019-07-04,925,PG IS BuildUp / License and Contract Mgmt Framework,IT Strategy,Global,completed,Director,5,2451.0,CHF,30.0,,,,30.0,73530.0,550830.0,0.0,0.0,315.0
Client SE,Awesome Technology (Demo),1,submitted,2019-09-23,960,Coupa Implementation,Supply Chain Management & Procurement,Germany,sent,Director,5,3500.0,EUR,5.0,5.0,0.0,0.0,10.0,35000.0,255000.0,20.0,51000.0,110.0
Client SE,Awesome Technology (Demo),1,submitted,2019-09-23,960,Coupa Implementation,Supply Chain Management & Procurement,Germany,sent,Senior Consultant,3,2500.0,EUR,20.0,20.0,0.0,0.0,40.0,100000.0,255000.0,20.0,51000.0,110.0
Client SE,Awesome Technology (Demo),1,submitted,2019-09-23,960,Coupa Implementation,Supply Chain Management & Procurement,Germany,sent,Analyst,1,2000.0,EUR,30.0,30.0,0.0,0.0,60.0,120000.0,255000.0,20.0,51000.0,110.0
Client SE,Digital Experts (Demo),0,submitted,2019-09-23,960,Coupa Implementation,Supply Chain Management & Procurement,Germany,sent,Partner,6,3750.0,EUR,10.0,0.0,0.0,0.0,10.0,37500.0,266750.0,25.0,66687.5,109.0
Client SE,Digital Experts (Demo),0,submitted,2019-09-23,960,Coupa Implementation,Supply Chain Management & Procurement,Germany,sent,Director,5,3250.0,EUR,2.0,2.0,0.0,0.0,4.0,13000.0,266750.0,25.0,66687.5,109.0
Client SE,Digital Experts (Demo),0,submitted,2019-09-23,960,Coupa Implementation,Supply Chain Management & Procurement,Germany,sent,Manager,4,3000.0,EUR,15.0,25.0,0.0,0.0,40.0,120000.0,266750.0,25.0,66687.5,109.0
Client SE,Digital Experts (Demo),0,submitted,2019-09-23,960,Coupa Implementation,Supply Chain Management & Procurement,Germany,sent,Analyst,1,1750.0,EUR,25.0,30.0,0.0,0.0,55.0,96250.0,266750.0,25.0,66687.5,109.0
lizengo GmbH & Co. KG,InTradeSys,1,submitted,2019-08-30,943,Pipedrive | Bidirektionale Anbindung & Datenintegration der CRM an den Shop,IT Implementation,Germany,sent,Consultant,2,960.0,EUR,,,10.0,,10.0,9600.0,17280.0,19.0,3283.2,18.0
lizengo GmbH & Co. KG,InTradeSys,1,submitted,2019-08-30,943,Pipedrive | Bidirektionale Anbindung & Datenintegration der CRM an den Shop,IT Implementation,Germany,sent,Senior Consultant,3,960.0,EUR,,,8.0,,8.0,7680.0,17280.0,19.0,3283.2,18.0
Client SE,InnovEx (demo),0,submitted,2019-09-23,960,Coupa Implementation,Supply Chain Management & Procurement,Germany,sent,Director,5,2500.0,EUR,10.0,20.0,,,30.0,75000.0,402500.0,10.0,40250.0,220.0
Client SE,InnovEx (demo),0,submitted,2019-09-23,960,Coupa Implementation,Supply Chain Management & Procurement,Germany,sent,Partner,7,3500.0,EUR,5.0,10.0,,,15.0,52500.0,402500.0,10.0,40250.0,220.0
Client SE,InnovEx (demo),0,submitted,2019-09-23,960,Coupa Implementation,Supply Chain Management & Procurement,Germany,sent,Manager,4,2000.0,EUR,25.0,,,,25.0,50000.0,402500.0,10.0,40250.0,220.0
Client SE,InnovEx (demo),0,submitted,2019-09-23,960,Coupa Implementation,Supply Chain Management & Procurement,Germany,sent,Consultant,2,1500.0,EUR,50.0,100.0,,,150.0,225000.0,402500.0,10.0,40250.0,220.0
ABB Management Holding Ltd.,combitech,1,lost,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Senior Consultant,3,1479.0,CHF,33.75,,,,33.75,49916.25,752978.75,0.0,0.0,419.75
ABB Management Holding Ltd.,combitech,1,lost,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Director,5,1684.0,CHF,34.0,,,,34.0,57256.0,752978.75,0.0,0.0,419.75
ABB Management Holding Ltd.,combitech,1,lost,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Senior Consultant,3,1479.0,CHF,33.0,,,,33.0,48807.0,752978.75,0.0,0.0,419.75
ABB Management Holding Ltd.,combitech,1,lost,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Senior Consultant,3,1190.0,CHF,27.5,,,,27.5,32725.0,752978.75,0.0,0.0,419.75
ABB Management Holding Ltd.,combitech,1,lost,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Senior Consultant,3,1190.0,CHF,32.5,,,,32.5,38675.0,752978.75,0.0,0.0,419.75
ABB Management Holding Ltd.,combitech,1,lost,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Senior Consultant,3,1025.0,CHF,16.0,,,,16.0,16400.0,752978.75,0.0,0.0,419.75
ABB Management Holding Ltd.,combitech,1,lost,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Director,5,1684.0,CHF,60.0,,,,60.0,101040.0,752978.75,0.0,0.0,419.75
ABB Management Holding Ltd.,combitech,1,lost,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Senior Consultant,3,1479.0,CHF,27.5,,,,27.5,40672.5,752978.75,0.0,0.0,419.75
ABB Management Holding Ltd.,combitech,1,lost,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Director,5,1684.0,CHF,55.0,,,,55.0,92620.0,752978.75,0.0,0.0,419.75
ABB Management Holding Ltd.,combitech,1,lost,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Director,5,1684.0,CHF,45.0,,,,45.0,75780.0,752978.75,0.0,0.0,419.75
ABB Management Holding Ltd.,combitech,1,lost,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Senior Consultant,3,8829.0,CHF,17.0,,,,17.0,150093.0,752978.75,0.0,0.0,419.75
ABB Management Holding Ltd.,combitech,1,lost,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Senior Consultant,3,1479.0,CHF,11.0,,,,11.0,16269.0,752978.75,0.0,0.0,419.75
ABB Management Holding Ltd.,combitech,1,lost,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Senior Consultant,3,1190.0,CHF,27.5,,,,27.5,32725.0,752978.75,0.0,0.0,419.75
ABB Management Holding Ltd.,pwc,0,submitted,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Partner,6,4925.0,CHF,7.0,,,,7.0,34475.0,387295.0,0.0,0.0,133.0
ABB Management Holding Ltd.,pwc,0,submitted,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Senior Consultant,3,2158.0,CHF,40.0,,,,40.0,86320.0,387295.0,0.0,0.0,133.0
ABB Management Holding Ltd.,pwc,0,submitted,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Director,5,3750.0,CHF,30.0,,,,30.0,112500.0,387295.0,0.0,0.0,133.0
ABB Management Holding Ltd.,pwc,0,submitted,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Manager,4,2750.0,CHF,28.0,,,,28.0,77000.0,387295.0,0.0,0.0,133.0
ABB Management Holding Ltd.,pwc,0,submitted,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Manager,4,2750.0,CHF,28.0,,,,28.0,77000.0,387295.0,0.0,0.0,133.0
ABB Management Holding Ltd.,accenture,0,submitted,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Manager,4,3045.0,CHF,25.0,,,,25.0,76125.0,365572.3,0.0,0.0,169.0
ABB Management Holding Ltd.,accenture,0,submitted,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Consultant,2,2365.0,CHF,35.0,,,,35.0,82775.0,365572.3,0.0,0.0,169.0
ABB Management Holding Ltd.,accenture,0,submitted,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Senior Consultant,3,1913.17,CHF,18.0,,,,18.0,34437.06,365572.3,0.0,0.0,169.0
ABB Management Holding Ltd.,accenture,0,submitted,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Consultant,2,2365.0,CHF,35.0,,,,35.0,82775.0,365572.3,0.0,0.0,169.0
ABB Management Holding Ltd.,accenture,0,submitted,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Manager,4,2108.62,CHF,15.0,,,,15.0,31629.3,365572.3,0.0,0.0,169.0
ABB Management Holding Ltd.,accenture,0,submitted,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Manager,4,890.22,CHF,30.0,,,,30.0,26706.600000000002,365572.3,0.0,0.0,169.0
ABB Management Holding Ltd.,accenture,0,submitted,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Manager,4,2108.62,CHF,3.0,,,,3.0,6325.86,365572.3,0.0,0.0,169.0
ABB Management Holding Ltd.,accenture,0,submitted,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Manager,4,2108.62,CHF,4.0,,,,4.0,8434.48,365572.3,0.0,0.0,169.0
ABB Management Holding Ltd.,accenture,0,submitted,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Director,5,4091.0,CHF,4.0,,,,4.0,16364.0,365572.3,0.0,0.0,169.0
ABB Management Holding Ltd.,accenture,1,lost,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Manager,4,3045.0,CHF,25.0,,,,25.0,76125.0,366679.25,,,166.0
ABB Management Holding Ltd.,accenture,1,lost,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Consultant,2,2365.0,CHF,35.0,,,,35.0,82775.0,366679.25,,,166.0
ABB Management Holding Ltd.,accenture,1,lost,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Senior Consultant,3,1913.17,CHF,25.0,,,,25.0,47829.25,366679.25,,,166.0
ABB Management Holding Ltd.,accenture,1,lost,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Consultant,2,2365.0,CHF,20.0,,,,20.0,47300.0,366679.25,,,166.0
ABB Management Holding Ltd.,accenture,1,lost,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Manager,4,2108.62,CHF,15.0,,,,15.0,31629.3,366679.25,,,166.0
ABB Management Holding Ltd.,accenture,1,lost,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Manager,4,890.22,CHF,25.0,,,,25.0,22255.5,366679.25,,,166.0
ABB Management Holding Ltd.,accenture,1,lost,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Manager,4,2108.62,CHF,10.0,,,,10.0,21086.199999999997,366679.25,,,166.0
ABB Management Holding Ltd.,accenture,1,lost,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Director,5,4091.0,CHF,4.0,,,,4.0,16364.0,366679.25,,,166.0
ABB Management Holding Ltd.,accenture,0,accepted,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Manager,4,3045.0,CHF,25.0,,,,25.0,76125.0,365572.3,0.0,0.0,169.0
ABB Management Holding Ltd.,accenture,0,accepted,2019-09-16,953,Power Grids – Grid Integration Modularization Program,"R&D, Innovation & Product Management",Switzerland,completed,Consultant,2,2365.0,CHF,35.0,,,,35.0,82775.0,365572.3,0.0,0.0,169.0
